timestamp,ear,mar,perclos,pitch,yaw,roll,label
2025-11-05T07:43:32.197251,0.3441467555545275,0.0194312811648994,0.0298507462686567,31.08123140467088,9.792146242917507,-0.1454204479293061,distracted
2025-11-05T07:43:32.536360,0.3508967314139282,0.0194312811648994,0.0297029702970297,31.187775381185787,9.509479217552892,-0.7270647725259853,distracted
2025-11-05T07:43:32.865130,0.3529529419504671,0.0298997596167037,0.0295566502463054,30.95311664742087,8.898313064462585,-0.7233931194276462,distracted
2025-11-05T07:43:33.187259,0.3511681211472414,0.0298997596167037,0.0294117647058823,30.95311664742087,8.898313064462585,-0.7233931194276462,distracted
2025-11-05T07:43:33.511611,0.3547602001688327,0.0204188503539041,0.0292682926829268,30.995581623882792,9.789656297448602,-1.2986743193460226,distracted
2025-11-05T07:43:33.832088,0.3600717793990426,0.0204188503539041,0.029126213592233,30.899881664987,8.615648184164113,-1.1573330681295009,distracted
2025-11-05T07:43:34.198428,0.3572564321296936,0.0104684784518042,0.0289855072463768,31.347142643213218,9.93330033386633,-0.8724571229020336,distracted
2025-11-05T07:43:34.542148,0.3570040666001818,0.0,0.0288461538461538,31.324102595460765,9.743641287037144,-0.5787255656077538,distracted
2025-11-05T07:43:34.878088,0.3598046231611007,0.0,0.0287081339712918,31.69218766950312,9.884124007522072,-0.7233931194276215,distracted
2025-11-05T07:43:35.212067,0.3607270410070647,0.0,0.0285714285714285,31.241739264975564,7.81529354676686,-0.7021190134155914,distracted
2025-11-05T07:43:35.548300,0.3580158449418011,0.0,0.0284360189573459,30.9536282345808,4.535599991337218,-1.2393788105860897,distracted
2025-11-05T07:43:35.888726,0.3583421517012984,0.0,0.0283018867924528,32.005383208083494,5.042451069170913,-1.123302714075413,distracted
2025-11-05T07:43:36.212539,0.3558676553139294,0.0,0.028169014084507,31.61905536738145,3.103359321743374,-2.0700306530410995,distracted
2025-11-05T07:43:36.564184,0.3574035024303066,0.0,0.02803738317757,30.4241889298806,2.0261283417178912,-2.970230607196536,distracted
2025-11-05T07:43:36.905697,0.3092416142396491,0.0109599324870238,0.027906976744186,31.182243101470643,4.9513806199437225,-3.258371235182926,distracted
2025-11-05T07:43:37.256182,0.3113195035387706,0.0109599324870238,0.0277777777777777,31.071658060846325,12.295266422998164,-3.228647869635608,distracted
2025-11-05T07:43:37.591235,0.3140198148289249,0.0109599324870238,0.0276497695852534,32.35826048672985,14.3923344673922,-3.1798301198642345,distracted
2025-11-05T07:43:37.915225,0.3224094977952886,0.0109599324870238,0.0275229357798165,32.47119229084849,15.112430844396256,-2.75542470050276,distracted
2025-11-05T07:43:38.258187,0.3300950862283228,0.0109599324870238,0.0273972602739726,32.97524772816653,15.365540089048254,-2.149502829392538,distracted
2025-11-05T07:43:38.585712,0.378393278927843,0.0098893635286829,0.0272727272727272,33.316478526062554,10.504594778372194,-1.7578864614218208,distracted
2025-11-05T07:43:38.937720,0.382097049104901,0.0098893635286829,0.0271493212669683,32.61924307119283,6.277298489597585,-0.5729386976834777,distracted
2025-11-05T07:43:39.272560,0.3423184105194909,0.0098893635286829,0.027027027027027,29.729755695521387,2.245742565895088,-1.123302714075437,distracted
2025-11-05T07:43:42.116073,0.2721651447955052,0.0,0.040133779264214,29.76745053665454,6.677402178041241,-2.095252564623845,distracted
2025-11-05T07:43:45.890460,0.5974657640612848,0.1109400392450458,0.0297029702970297,41.61765913201202,-37.67967806275489,-12.582962494076936,distracted
2025-11-05T07:43:46.249044,0.5805900549074311,0.1109400392450458,0.0296296296296296,40.58012886114527,-38.20258691793228,-14.57902935154832,distracted
2025-11-05T07:43:46.574459,0.5607403061358447,0.1109400392450458,0.0295566502463054,40.47523152716581,-35.50152903998017,-10.57352341856092,distracted
2025-11-05T07:43:46.911552,0.5227031101017907,0.1449127387225145,0.0294840294840294,39.027280155141945,-38.64441443943819,-11.45547605473752,distracted
2025-11-05T07:43:47.265156,0.497731992225637,0.1449127387225145,0.0294117647058823,43.10541058783202,-43.77499392336271,-10.05627631670644,distracted
2025-11-05T07:43:47.607853,0.4828526435464211,0.0894427190999915,0.0293398533007334,48.07146211707038,-44.10014028509557,-7.052306007841186,distracted
2025-11-05T07:43:47.937506,0.487123971137459,0.0894427190999915,0.0292682926829268,51.456351301943805,-45.14881987185698,-5.35582504285519,distracted
2025-11-05T07:43:48.273748,0.4727845094760471,0.1788854381999831,0.0291970802919708,46.37798324630495,-37.16998503024949,-8.806792694435307,distracted
2025-11-05T07:43:49.526583,0.4388852139907378,0.1526882723033591,0.0272108843537414,43.859935966213605,-40.24262219680909,5.572197803963813,distracted
2025-11-05T07:43:49.887273,0.4706275511349295,0.2159338255067267,0.0271493212669683,38.71522001584042,-21.644435140713988,-6.788974574438791,distracted
2025-11-05T07:43:50.224194,0.4780359844589655,0.2159338255067267,0.0270880361173814,38.78194497473086,-22.31843624324395,-11.224160413073088,distracted
2025-11-05T07:43:50.563168,0.4632691303132906,0.2159338255067267,0.027027027027027,37.526455041011,-22.789812831634723,-7.36620389322597,distracted
